pdp_url,article_number,brand,product_name,size,regular_price,selling_price,price_per_unit,promotion_description,product_description,additional_information,ingredients,allergens,nutrition_info,preparation_instructions,preparation_methods,identification_marking,country_of_origin,storage_instructions,instructions_for_use,variant,country
https://www.spar.at/produktwelt/spar-premium-spanischer-serrano-schinken-durco-reserva-cruce-duroc-p2020005233553,2020005233553,SPAR PREMIUM,"Spanischer Serrano Schinken Durco Reserva ""Cruce Duroc""",1 KG,3.19,3.19,Per 1 kg 31.9,,"Die Herkunft. Der Serrano Schinken wird nach spanischer Tradition in luftigen Höhen gereift. Die lange Trocknung sorgt für sein charakteristisches Aroma und eine ausgewogene Struktur. Die Herstellungsweise. Über mindestens zwölf Monate hinweg entwickelt sich der Schinken langsam zu einem mild-würzigen Genussprodukt. Die sorgfältige Reifung verleiht ihm seine tiefrote Farbe und sein feines Fettmuster. Der Geschmack. Zart im Schnitt und intensiv im Aroma, bietet der Serrano Schinken eine harmonische Balance aus Salzigkeit und feinen Fleischnoten. Ideal für Antipasti, Tapas oder als edler Begleiter zu Käse.",,"Zutaten: Schweinefleisch, Salz unjodiert, Konservierungsstoff: Kaliumnitrat.",,"Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 972,00 kJ, Energie Kcal: ca. 232,00 kcal, Fett: ca. 13,00 g, Fett, davon gesättigte Fettsäuren: ca. 4,40 g, Kohlenhydrate: ca. 0 g, Kohlenhydrate, davon Zucker: ca. 0 g, Ballaststoffe: ca. 0 g, Eiweiß: ca. 30,00 g, Salz: ca. 5,00 g",,,ES 10.01672/MU CE,Sorgfältig hergestellt in Spanien,Bei 2-8°C lagern und alsbald genießen.,,"Durco Reserva ""Cruce Duroc""",Spanien
https://www.spar.at/produktwelt/spar-premium-marillenroester-p8112798,8112798,SPAR PREMIUM,Marillenröster,310 G,3.29,3.29,Per 1 kg 10.61,,"Die Herkunft. Für den SPAR PREMIUM Marillenröster werden nur ausgewählte Früchte aus besten Lagen verarbeitet – ganz ohne Kompromisse bei Qualität und Reifegrad. Der Geschmack. Der vollfruchtige Röster entfaltet sein süßes Aroma in einem samtigen Kompott, das durch die handwerkliche Zubereitung besonders intensiv schmeckt. Die Verwendungsmöglichkeiten. Ob zu klassischen Mehlspeisen oder modernen Desserts – dieser Marillenröster bringt Frische und Tiefe ins Gericht.",Sorgfältig abgefüllt in Österreich,"Zutaten: 85% Marillen, Zucker, Bourbon Vanille Extrakt, Antioxiationsmittel: Ascorbinsäure.",,"Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 435,00 kJ, Energie Kcal: ca. 103,00 kcal, Fett: < 0,50 g, Fett, davon gesättigte Fettsäuren: ca. 0 g, Kohlenhydrate: ca. 24,00 g, Kohlenhydrate, davon Zucker: ca. 21,00 g, Ballaststoffe: ca. 1,60 g, Eiweiß: ca. 0,90 g, Salz: ca. 0 g, Broteinheiten: ca. 2,00 BE",,,,,Nach dem Öffnen im Kühlschrank aufbewahren und rasch genießen.,,,
https://www.spar.at/produktwelt/spar-premium-aceto-balsamico-di-modena-igp-invecchiato-p7540233,7540233,SPAR PREMIUM,Aceto Balsamico di Modena IGP Invecchiato,250 ML,7.99,7.99,Per 1 l 31.96,,"Die Herkunft. Im Herzen der Region Modena reift dieser Aceto Balsamico nach traditionellen Verfahren in Holzfässern. Die geschützte geografische Angabe steht für geprüfte Qualität und Herkunft. Der Geschmack. Mit seiner harmonischen Balance aus Süße und feiner Säure verleiht dieser Balsamico jedem Gericht Tiefe. Die dunkle Farbe und samtige Textur unterstreichen seine Reife. Die Verwendungsmöglichkeiten. Ideal für Salate, als feines Finish auf Fleisch oder zu Käse – dieser Balsamico ist ein Muss für anspruchsvolle Genießer.",Sorgfältig hergestellt und abgefüllt in Italien Certificato da Organismo di Controllo autorizzato dal Ministero competente – ITALIA Abfüllort: CSQA n. 214161,"Zutaten: Eingekochter Traubenmost (enthält SULFITE), Weinessig (enthält SULFITE). In Großbuchstaben angegebene Zutaten entahlten allergene Inhaltsstoffe.",Enthält Schwefeldioxid und Sulfite,"Nährwertsbezugsgröße: 100,00 ml, Energie Kjoule: ca. 1286,00 kJ, Energie Kcal: ca. 302,00 kcal, Fett: ca. 0 g, Fett, davon gesättigte Fettsäuren: ca. 0 g, Kohlenhydrate: ca. 71,00 g, Kohlenhydrate, davon Zucker: ca. 71,00 g, Ballaststoffe: ca. 0 g, Eiweiß: ca. 0,50 g, Salz: ca. 0,11 g, Broteinheiten: ca. 5,90 BE",,,,Aus Italien,Vor und nach dem Öffnen vor Kälte und direktem Sonnenlicht geschützt lagern.,,Invecchiato,
https://www.spar.at/produktwelt/spar-premium-isabella-traubeneis-p2020004005830,2020004005830,SPAR PREMIUM,Isabella- Traubeneis,480 ML,5.99,4.99,Per 1 l 10.4,Mengenvorteil ab 2 Stk. je,"Die Herkunft. Die Isabella-Traube ist im Südosten Österreichs beheimatet und begeistert seit Generationen mit ihrem typischen Waldbeeraroma. Als beliebte Tafeltraube oder zur Veredelung verwendet, prägt sie auch dieses Eis auf unverwechselbare Weise. Der Geschmack. Cremig und intensiv zugleich bringt das Eis die fruchtigen Noten der Traube voll zur Geltung. Ein Dessert, das mit jedem Löffel Erinnerungen an Spätsommertage wachruft. Der Genuss-Tipp. Kurz bei Zimmertemperatur angetaut, entfaltet sich das feine Traubenaroma besonders gut – perfekt für einen stillen Moment puren Genusses.",,"Zutaten: Wasser, Isabella-Traubenmark 38%, Zucker, Dextrose, Stabilisatoren: Johannisbrotkernmehl, Pektin, Säuerungsmittel: Citronensäure, Zitronensaft aus Zitronensaftkonzentrat, Antioxidationsmittel: L - Ascorbinsäure, Salz jodiert (Salz, Kaliumjodid).","Kann Spuren enthalten von Glutenhaltiges Getreide sowie Erzeugnisse daraus, Kann Spuren enthalten von Eier und daraus gewonnene Erzeugnisse, Kann Spuren enthalten von Erdnüsse und daraus gewonnene Erzeugnisse, Kann Spuren enthalten von Sojabohnen und daraus gewonnene Erzeugnisse, Kann Spuren enthalten von Milch und daraus gewonnene Erzeugnisse (inkl. Laktose), Kann Spuren enthalten von Nüsse und daraus gewonnene Erzeugnisse","Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 455,00 kJ, Energie Kcal: ca. 107,00 kcal, Fett: < 0,50 g, Fett, davon gesättigte Fettsäuren: ca. 0,10 g, Kohlenhydrate: ca. 26,00 g, Kohlenhydrate, davon Zucker: ca. 26,00 g, Ballaststoffe: < 0,50 g, Eiweiß: < 0,50 g, Salz: ca. 0,01 g, Broteinheiten: ca. 2,20 BE",,,,Sorgfältig hergestellt in Österreich,Nicht tiefgekühlt zum raschen Verbrauch bestimmt. Einmal aufgetaute Produkte nicht wieder einfrieren.,,,Österreich
https://www.spar.at/produktwelt/spar-premium-premium-artischocken-in-olivenoel-p1060904,1060904,SPAR PREMIUM,Artischocken in Olivenöl,280 G,4.99,4.99,Per 1 kg 17.82,,"Die Herkunft. Die Artischocken für dieses Produkt stammen aus Apulien, einer Region, die für ihre sonnenverwöhnten Böden und ihre Liebe zum Gemüseanbau bekannt ist. Mit viel Erfahrung werden sie dort sorgsam geerntet und verarbeitet. Der Geschmack. Der feine Geschmack dieser zarten Artischockenherzen entfaltet sich im hochwertige Olivenöl. Der Eigengeschmack bleibt erhalten, wird aber durch das Öl harmonisch abgerundet. Die Verwendung. Ideal als Antipasto, zu gegrilltem Fleisch oder in Salaten. Sie bringen südliches Flair auf den Tisch – ohne Aufwand, aber mit Stil.",,"Zutaten: Artischocken 63%, Olivenöl 35%, Weinessig, Speisesalz, Säureregulator: Citronensäure, Antioxidationsmittel: Ascorbinsäure.",,"Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 477,00 kJ, Energie Kcal: ca. 115,00 kcal, Fett: ca. 10,00 g, Fett, davon gesättigte Fettsäuren: ca. 1,20 g, Kohlenhydrate: ca. 2,70 g, Kohlenhydrate, davon Zucker: ca. 2,30 g, Ballaststoffe: ca. 2,90 g, Eiweiß: ca. 1,90 g, Salz: ca. 2,00 g",,,,Sorgfältig hergestellt in Italien,Vor dem Öffnen vor Wärme geschützt lagern. Nach dem Öffnen gut verschlossen im Kühlschrank aufbewahren und innerhalb von 5 Tagen genießen.,,,
https://www.spar.at/produktwelt/spar-premium-forelle-ganz-p2020004909688,2020004909688,SPAR PREMIUM,Forelle ganz,1 KG,2.99,2.69,Per 1 kg 17.82,,"Die Herkunft. In klaren Quellwasserbecken gezogen, wächst die Forelle unter optimalen Bedingungen und wird fangfrisch verarbeitet. Der Geschmack. Zartes, helles Fleisch mit feinem Eigengeschmack und dezenter Frische – die Forelle steht für Qualität aus natürlicher Aufzucht. Die Verwendungsmöglichkeiten. Gegart, gedämpft oder gebraten überzeugt sie mit ihrer feinen Struktur und vielseitigen Einsetzbarkeit.",,,"Kann Spuren enthalten von Krebstiere und daraus gewonnene Erzeugnisse, Enthält Fische und daraus gewonnene Erzeugnisse, Kann Spuren enthalten von Weichtiere und daraus gewonnene Erzeugnisse",,,,AT 32974 EG,,Bei 0°C bis +4°C lagern.,,ganz,Österreich
https://www.spar.at/produktwelt/spar-premium-peperoncini-con-tonno-p2020002412807,2020002412807,SPAR PREMIUM,Peperoncini con Tonno,240 G,5.99,5.99,Per 1 kg 24.96,,"Die Herkunft. Kleine italienische Peperoncini wachsen unter mediterraner Sonne, werden von Hand gefüllt und direkt in mildes Öl eingelegt. Der Geschmack. Knackige Schote, saftiger Thunfisch und ein Hauch Chili bilden ein harmonisches Spiel aus Schärfe, Frische und Umami. Die Verwendungsmöglichkeiten. Zu Antipasti, in Salaten oder als schneller Snack setzen die gefüllten Peperoncini lebhafte Akzente.",,"Zutaten: Chili 42%, THUNFISCH 28%, Sonnenblumenöl 27%, Salz unjodiert, Weinessig (enthält SCHWEFELDIOXID), Knoblauch, Oregano, Säureregulator: Citronensäure, Milchsäure. In Großbuchstaben angegebene Zutaten enthalten allergene Inhaltsstoffe.","Enthält Fische und daraus gewonnene Erzeugnisse, Enthält Schwefeldioxid und Sulfite","Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 1118,00 kJ, Energie Kcal: ca. 271,00 kcal, Fett: ca. 25,00 g, Fett, davon gesättigte Fettsäuren: ca. 2,90 g, Kohlenhydrate: ca. 2,30 g, Kohlenhydrate, davon Zucker: ca. 1,00 g, Ballaststoffe: ca. 2,20 g, Eiweiß: ca. 8,00 g, Salz: ca. 1,60 g, Broteinheiten: ca. 0,20 BE",,,IT 2589 CE,Sorgfältig hergestellt in Kampanien / Italien,"Vor dem Öffnen trocken, vor Wärme und direkter Sonneneinstrahlung geschützt lagern. Nach dem Öffnen im Kühlschrank aufbewahren und innerhalb von 3 Tagen genießen.",,,
https://www.spar.at/produktwelt/spar-premium-100-reines-bio-mandeloel-aus-spanischen-bio-mandeln-p2020003053368,2020003053368,SPAR PREMIUM,100% Reines Bio-Mandelöl aus spanischen Bio-Mandeln,100 ML,5.49,5.49,Per 1 l 54.9,,"Die Herstellung. Aus spanischen Bio-Mandeln schonend kaltgepresst, reift das Öl in Ruhe zur natürlichen Klärung, bevor es ungefiltert abgefüllt wird – ganz ohne Zusatzstoffe. Der Geschmack. Fein, mild und mit sanfter Röstnote bereichert es süße wie herzhafte Gerichte und entfaltet sein volles Aroma in der kalten und warmen Küche.",Sorgfältig hergestellt und abgefüllt in Österreich mit Bio-Mandeln aus Spanien,Zutaten: 100% geröstete MANDELN*. *aus kontrolliert biologischem Anbau. In Großbuchstaben angegebene Zutaten enthalten allergene Inhaltsstoffe.,"Kann Spuren enthalten von Erdnüsse und daraus gewonnene Erzeugnisse, Enthält Nüsse und daraus gewonnene Erzeugnisse, Kann Spuren enthalten von Nüsse und daraus gewonnene Erzeugnisse, Kann Spuren enthalten von Sesamsamen und daraus gewonnene Erzeugnisse","Nährwertsbezugsgröße: 100,00 ml, Energie Kjoule: ca. 3404,00 kJ, Energie Kcal: ca. 828,00 kcal, Fett: ca. 92,00 g, Fett, davon gesättigte Fettsäuren: ca. 9,00 g, Fett, davon einfach ungesättigte Fettsäuren: ca. 64,00 g, Fett, davon mehrfach ungesättigte Fettsäuren: ca. 19,00 g, Kohlenhydrate: ca. 0 g, Kohlenhydrate, davon Zucker: ca. 0 g, Ballaststoffe: ca. 0 g, Eiweiß: ca. 0 g, Salz: ca. 0 g, Broteinheiten: ca. 0 BE",,,,,Vor dem Öffnen vor Wärme und Licht geschützt lagern. Nach dem Öffnen im Kühlschrank aufbewahren und innerhalb von 3 Monaten genießen.,"Das Mandelöl hat durch diese sorgsame Auswahl einen milden, nussigen Geschmack und verführt mit einem intensiven Duft nach gerösteten Mandeln. Es verleiht Dressings und Marinaden eine schmackhafte Würze. Da das Öl beim Kochen einige Inhaltsstoffe verlieren kann, ist es ratsam, das Mandelöl nur zum Verfeinern von Salaten und Rohkostgerichten, zum Backen und zum kurzen Andünsten zu verwenden. Aber auch im Müsli oder bei Süßspeisen ist Mandelöl eine feine, aromatisierende Zutat.",aus spanischen Bio-Mandeln,
https://www.spar.at/produktwelt/spar-premium-piccole-lingue-sale-marino-p2020006011860,2020006011860,DESPAR PREMIUM,Piccole Lingue Sale Marino,120 G,2.99,2.99,Per 1 kg 24.92,,"Die Herkunft. Die DESPAR PREMIUM Piccole Lingue werden von einer kleinen, familiengeführten Manufaktur im Piemont hergestellt. Deren Geschichte geht bis ins Jahr 1860 zurück, als Giacomo Bertolone, der Urgroßvater des heutigen Besitzers, eine Bäckerei in Pino Torinese eröffnete. Alle neun Kinder führten diese Bäckertätigkeit weiter. Eines davon zog nach Carmagnola, wo nun unsere DESPAR PREMIUM Piccole Lingue produziert werden. Diese Region ist auch besonders für ihre hochwertigen Rohstoffe und die alte Backtradition bekannt. Die Herstellung. Die Herstellung erfolgt nach traditionellen Familienrezepten. Es werden nur beste, sorgfältig ausgewählte Rohstoffe verwendet, die nach alter Backtradition und von Hand verarbeitet werden. Jeder Schritt bis zur Fertigstellung wird mit großer Sorgfalt durchgeführt, um die hohe Qualität zu gewährleisten. Die Fladenbrote, auch „Lingue"" genannt, sind dünne, handwerklich hergestellte Brote, die knusprig gebacken werden. Sie werden mit einfachen, na türlichen Zutaten wie Mehl, Salz und feinstem nativem Olivenöl extra hergestellt. Die Verwendung. DESPAR PREMIUM Piccolo Lingue sind eine köstliche und ausgezeichnete Alternative zum traditionellen Brot. Ihre Vielseitigkeit macht sie zur perfekten Ergänzung von Antipasti und Käseplatten.","- traditionelle Brot-Spezialität nach piemonteser Rezeptur Die Herkunft. Die DESPAR PREMIUM Piccole Lingue werden von einer kleinen, familiengeführten Manufaktur im Piemont hergestellt. Deren Geschichte geht bis ins Jahr 1860 zurück, als Giacomo Bertolone, der Urgroßvater des jetzigen Besitzers, eine Bäckerei in Pino Torinese eröffnete. Alle neun Kinder führten diese Bäckertätigkeit weiter. Einer davon zog nach Carmagnola, wo heute unsere DESPAR PREMIUM Piccole Lingue produziert werden. Diese Region ist auch besonders für ihre hochwertigen Rohstoffe und die alte Backtradition bekannt. Die Herstellung. Die Herstellung erfolgt nach traditionellen Methoden und Familienrezepten. Es werden nur die besten, sorgfältig ausgewählten Rohstoffen verwendet, die nach alter Backtradition und von Hand verarbeitet werden. Jeder Schritt von der Reinigung bis zur Fertigstellung wird mit großer Sorgfalt durchgeführt, um die hohe Qualität zu gewährleisten. Die Fladenbrote, auch ""Lingue"" gena nnt, sind dünne, handwerklich hergestellte Brote, die knusprig gebacken werden. Sie werden mit einfachen, natürlichen Zutaten wie Mehl, Salz und feinstem nativem Olivenöl extra hergestellt. Die Verwendung. DESPAR PREMIUM Piccolo Lingue sind eine köstliche und ausgezeichnete Alternative zum traditionellen Brot. Ihre Vielseitigkeit macht sie zur perfekten Ergänzung von Antipasti und Käseplatten.","Zutaten: WEIZENMEHL, 10% natives Olivenöl extra, Salz unjodiert, 2% Meersalz unjodiert, WEIZENMALZMEHL, Bierhefe. In Großbuchstaben angegebene Zutaten enthalten allergene Inhaltsstoffe.","Enthält Glutenhaltiges Getreide sowie Erzeugnisse daraus, Kann Spuren enthalten von Sojabohnen und daraus gewonnene Erzeugnisse, Kann Spuren enthalten von Milch und daraus gewonnene Erzeugnisse (inkl. Laktose), Kann Spuren enthalten von Senf und daraus gewonnene Erzeugnisse, Kann Spuren enthalten von Sesamsamen und daraus gewonnene Erzeugnisse","Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 1761,00 kJ, Energie Kcal: ca. 418,00 kcal, Fett: ca. 9,40 g, Fett, davon gesättigte Fettsäuren: ca. 1,30 g, Kohlenhydrate: ca. 72,00 g, Kohlenhydrate, davon Zucker: ca. 4,50 g, Ballaststoffe: ca. 2,90 g, Eiweiß: ca. 9,50 g, Salz: ca. 3,70 g, Broteinheiten: ca. 6,00 BE",,,,Prodotto in Italia,Trocken und vor Wärme und Licht geschützt lagern. Nach dem Öffnen alsbald genießen.,,Sale Marino,
https://www.spar.at/produktwelt/spar-premium-fusilli-p2020004938800,2020004938800,SPAR PREMIUM,Fusilli,500 G,1.79,1.69,Per 1 kg 3.38,Mengenvorteil ab 2 Stk. je,"Die Herstellung: Die DESPAR PREMIUM Pasta wird in Süditalien aus 100% italienischem Hartweizen gefertigt. Bei dem besonderen Herstellungsverfahren „trafilatura al bronzo"" wird die Pasta schonend durch eine Bronzeform gezogen. Das verleiht ihr eine raue und matte Oberflächenstruktur, die dazu beiträgt, dass Sughi und Pesti besonders gut haften bleiben. Der Geschmack: Die italienische Pasta zeichnet sich nicht nur durch ihren besonderen feinen Geschmack aus, sondern auch durch einen hohen Protein-Gehalt. Fusilli: Der Name Fusilli leitet sich vom italienischen Wort ""fuso"" ab, das Spindel bedeutet. Der Name bezieht sich auf das traditionelle Herstellungsverfahren, bei dem der Teig um eine Spindel gewickelt wird, um die charakteristische Spiralform zu erhalten.",,"Zutaten: HARTWEIZENGRIESS, Wasser. In Großbuchstaben angegebene Zutaten enthalten allergene Inhaltsstoffe.","Kann Spuren enthalten von Sojabohnen und daraus gewonnene Erzeugnisse, Kann Spuren enthalten von Senf und daraus gewonnene Erzeugnisse","Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 1511,00 kJ, Energie Kcal: ca. 356,00 kcal, Fett: ca. 1,50 g, Fett, davon gesättigte Fettsäuren: ca. 0,30 g, Kohlenhydrate: ca. 70,00 g, Kohlenhydrate, davon Zucker: ca. 3,70 g, Ballaststoffe: ca. 3,00 g, Eiweiß: ca. 14,00 g, Salz: ca. 0 g","Nudeln in gesalzenes, kochendes Wasser geben (1l Wasser pro 100g Nudeln) und 9 Minuten ""al dente"" kochen. Abgießen und servieren.",Sieden in kochender Flüssigkeit,,,Vor Wärme geschützt und trocken lagern.,,,
https://www.spar.at/produktwelt/spar-premium-marzipan-lebkuchen-mit-echtem-bienenhonig-p2020001128822,2020001128822,SPAR PREMIUM,Marzipan-Lebkuchen mit echtem Bienenhonig,170 G,4.99,4.99,Per 1 kg 3.38,,"Die Herkunft. Der Lebkuchen stammt aus der steirischen Traditionsmanufaktur Pirker, wo seit Generationen mit Honig und erlesenen Gewürzen gearbeitet wird. Die Herstellungsweise. In Handarbeit gefüllt mit fruchtigem Marzipan entsteht ein harmonisch abgestimmtes Gebäck. Der Geschmack. Weich im Biss, mit fruchtiger Frische und dezenter Süße, eignet sich dieser Lebkuchen perfekt als feinste Nascherei.",Sorgfältig hergestellt von der Lebzelterei Pirker,"Zutaten: Lebkuchenteig (29% Honig, ROGGENMEHL, WEIZENMEHL, Zucker, EIER, Gewürze (Zimt, Anis, Nelken, Koriander, Kardamom), Backtriebmittel: Ammoniumcarbonat), Schokoladenkuvertüre (Zucker, Kakaomasse, Kakaobutter, Emulgator: Lecithine (SOJA), natürliches Vanillearoma), Marzipan (MANDELN, Zucker, Wasser), Johannisbeer-Fruchtfüllung (Johannisbeeren, Zucker, Geliermittel: Pektin, Säuerungsmittel: Citronensäure, Konservierungsstoff: Kaliumsorbat), Weiße Schokolade (Zucker, Kakaobutter, VOLLMILCHPULVER, MAGERMILCHPULVER, Emulgator: Lecithine (SOJA), natürliches Vanillearoma). In Großbuchstaben angegebene Zutaten enthalten allergene Inhaltsstoffe.","Enthält Glutenhaltiges Getreide sowie Erzeugnisse daraus, Enthält Sojabohnen und daraus gewonnene Erzeugnisse, Enthält Milch und daraus gewonnene Erzeugnisse (inkl. Laktose), Enthält Nüsse und daraus gewonnene Erzeugnisse","Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 1677,00 kJ, Energie Kcal: ca. 399,00 kcal, Fett: ca. 14,00 g, Fett, davon gesättigte Fettsäuren: ca. 8,70 g, Kohlenhydrate: ca. 61,00 g, Kohlenhydrate, davon Zucker: ca. 31,00 g, Ballaststoffe: ca. 4,80 g, Eiweiß: ca. 4,90 g, Salz: ca. 0,01 g, Broteinheiten: ca. 5,08 BE",,,,,Vor und nach dem Öffnen vor Wärme geschützt lagern. Nach dem Öffnen innerhalb von 3 Tagen aufbrauchen.,,mit echtem Bienenhonig,
https://www.spar.at/produktwelt/spar-premium-pomodoro-s-marzano-dell-agro-sarnese-nocerino-d-o-p-p2020000636755,2020000636755,DESPAR PREMIUM,Pomodoro S. Marzano dell'Agro Sarnese Nocerino D.O.P.,400 G,1.79,1.79,Per 1 kg 4.48,,"Die Herkunft. Die Pomodoro San Marzano ist eine alte, besonders fruchtige Tomatensorte aus Kampanien, Italien, die aus der Gegend des Vesuvs stammt und das Gütesiegel für geschützte Herkunftsbezeichnungen trägt. Der Geschmack. Mit ihrem intensiven, aber nicht sauren Geschmack und der leuchtend roten Farbe eignen sich diese geschälten San-Marzano-Tomaten ideal für Pastasaucen, Pizza, Suppen und Eintöpfe.","Zertifiziert durch eine vom italienischen Ministerium für Agrar-, Lebensmittel- und Forstpolitik (MIPAAF) zugelassene Kontrollstelle. Spezifikation veröffentlicht im Ordentlichen Beiblatt Nr. 6 zum Amtsblatt Nr. 4 vom 7. Jänner 2011.","Zutaten: geschälte ganze San-Marzano-Tomaten 65%, Tomatensaft aus San-Marzano-Tomaten, Säureregulator: Citronensäure.",,"Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 103,00 kJ, Energie Kcal: ca. 24,00 kcal, Fett: ca. 0 g, Fett, davon gesättigte Fettsäuren: ca. 0 g, Kohlenhydrate: ca. 4,10 g, Kohlenhydrate, davon Zucker: ca. 3,60 g, Ballaststoffe: ca. 0,90 g, Eiweiß: ca. 1,30 g, Salz: ca. 0,02 g, Broteinheiten: ca. 0,34 BE",,,,,Vor Wärme geschützt und trocken lagern. Nach dem Öffnen in einem nicht-metallischen Behälter im Kühlschrank aufbewahren und innerhalb von 2 bis 3 Tagen genießen.,,Sarnese Nocerino D.O.P.,
https://www.spar.at/produktwelt/spar-premium-bio-medjoul-datteln-p6660581,6660581,SPAR PREMIUM,Bio-Medjoul Datteln,200 G,3.99,3.99,Per 1 kg 19.95,,"Die Herkunft. In Arava, Israel, unter besten klimatischen Bedingungen kultiviert, wachsen diese Datteln in nachhaltigem Bio-Anbau. Die sorgfältige Handverlesung garantiert höchste Qualität. Der Geschmack. Groß, weich und mit intensiv honigsüßem Aroma gelten die Medjoul-Datteln als besonders edel. Ihre saftige Konsistenz macht sie zu einem natürlichen Energiespender. Die Verwendungsmöglichkeiten. Ideal als Snack oder als aromatischer Akzent in orientalischen Gerichten, Salaten oder Desserts. Gegrillt mit Käse oder Speck zeigen sie ihre ganze Vielseitigkeit.",,,,"Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 1225,00 kJ, Energie Kcal: ca. 289,00 kcal, Fett: ca. 0,50 g, Fett, davon gesättigte Fettsäuren: ca. 0,20 g, Kohlenhydrate: ca. 65,00 g, Kohlenhydrate, davon Zucker: ca. 64,00 g, Ballaststoffe: ca. 8,70 g, Eiweiß: ca. 1,85 g, Salz: ca. 0,09 g, Broteinheiten: ca. 5,40 BE",,,,,Vor und nach dem Öffnen wärmegeschützt und trocken lagern.,,,Israel
https://www.spar.at/produktwelt/despar-burrata-al-tartufo-p2020005974593,2020005974593,SPAR PREMIUM,Burrata al Tartufo,100 G,2.69,1.99,Per 1 kg 19.9,Mengenvorteil ab 2 Stk. je,"- Feiner, italienischer Frischkäse mit Trüffel Die Herstellung. Burrata ist ein traditioneller Frischkäse, der ursprünglich aus der Region Apulien in Süditalien stammt. Ähnlich wie beim Mozzarella wird die Kuhmilch mit Lab zum Gerinnen gebracht un die entstehenden Klumpen in heißem Wasser geknetet, bis langgezogene Fäden - die sogenannte ""pasta filata"" - entstehen. Die heiße Käsemasse wird anschließend zu Taschen geformt und mit ""pasta filata"", Obers und einem Hauch von Trüffel gefüllt. Der Geschmack. ""Burrata"" stammt ursprünglich vom italienischen Wort für ""Butter"" und deutet auf das butterähnliche Aroma und die cremige Konsistenz hin. Wird der frische Burrata angeschnitten, fließt die mit Obers eingedickte ""pasta filata"" heraus. Die Verwendung. Der DESPAR PREMIUM Burrata al tartufo kann mit etwas Olivenöl, Salz, Tomaten, einem italienischen Weißbrot und einem Glas Schaumwein genossen werden.",,"Zutaten: MILCH, 40% OBERS, 3% Sommer-Trüffel (Tuber aestivum), Salz unjodiert, tierisches Lab, Konservierungsstoff: Kaliumsorbat. In Großbuchstaben angegebene Zutaten enthalten allergene Inhaltsstoffe.",Enthält Milch und daraus gewonnene Erzeugnisse (inkl. Laktose),"Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 973,00 kJ, Energie Kcal: ca. 235,00 kcal, Fett: ca. 21,00 g, Fett, davon gesättigte Fettsäuren: ca. 14,00 g, Kohlenhydrate: ca. 1,50 g, Kohlenhydrate, davon Zucker: ca. 1,50 g, Ballaststoffe: ca. 0 g, Eiweiß: ca. 10,00 g, Salz: ca. 0,70 g",,,IT X8S8K UE,Prodotto in Italia,Vor und nach dem Öffnen gekühlt bei max. 7°C lagern. Nach dem Öffnen in der eigenen Aufbewahrungsflüssigkeit lagern und innerhalb eines Tages genießen.,,al Tartufo,Italien
https://www.spar.at/produktwelt/spar-premium-mango-sorbet-p2020005335066,2020005335066,SPAR PREMIUM,Mango-Sorbet,480 ML,5.99,4.99,Per 1 l 10.4,Mengenvorteil ab 2 Stk. je,"Der Geschmack. Fruchtig und intensiv bringt das Sorbet den Geschmack reifer Mangos direkt auf die Zunge – erfrischend, cremig. Die Verwendungsmöglichkeiten. Als sommerliches Dessert, Zwischengang oder frischer Begleiter zu exotischen Kreationen.","Inhalt: e 480 ml = 440 g Ursprungsland/Herkunftsort: Sorgfältig hergestellt in Österreich von der Eismanufaktur Kolibri GmbH, A-6858 Schwarzach, mit Mangos aus anderer Herkunft.","Zutaten: Wasser, 31% Mangopüree, Zucker, Zitronensaft, Inulin, Dextrose, getrockneter Glukosesirip, Säuerungsmittel: Citronensäure, Stabilisatoren: Johannisbrotkernmehl, Guarkernmehl.","Kann Spuren enthalten von Erdnüsse und daraus gewonnene Erzeugnisse, Kann Spuren enthalten von Sojabohnen und daraus gewonnene Erzeugnisse, Kann Spuren enthalten von Milch und daraus gewonnene Erzeugnisse (inkl. Laktose), Kann Spuren enthalten von Nüsse und daraus gewonnene Erzeugnisse","Nährwertsbezugsgröße: 100,00 g, Energie Kjoule: ca. 392,00 kJ, Energie Kcal: ca. 92,00 kcal, Fett: < 0,50 g, Fett, davon gesättigte Fettsäuren: < 0,10 g, Kohlenhydrate: ca. 23,00 g, Kohlenhydrate, davon Zucker: ca. 22,00 g, Ballaststoffe: ca. 0,60 g, Eiweiß: < 0,50 g, Salz: < 0,01 g, Broteinheiten: ca. 1,90 BE",,,,,Tiefgekühlt (mind. -18°C) lagern. Nicht tiefgekühlt: Zum raschen Genuss bestimt. Einmal aufgetaute Produkte nicht wieder einfrieren.,,,Österreich
